@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {Cough,nonCough}

@DATA
0.060721,0.029733,2.991416,0.094833,0.118520,0.349942,0.010245,0.083459,-24.011577,0.419436,-1.015510,0.023791,-0.595315,0.181343,-0.020265,-0.346841,0.081189,-0.163630,-0.100968,0.100707,-0.211979,0.009802,0.007457,0.009103,0.008647,0.007528,0.009339,0.014201,0.006962,0.009462,0.010373,0.010194,0.011047,0.011783,-0.000345,-0.000533,0.001173,-0.000147,0.000415,-0.001207,0.001787,-0.000507,-0.162221,0.013043,0.012454,0.003531,0.008241,0.004267,0.001364,0.005944,-0.004199,0.000934,0.001874,-0.001656,0.001210,-0.000336,-0.000114,-0.000001,-0.000005,-0.000016,-0.000110,0.001257,-0.000049,-0.000009,-0.000066,-0.000070,-0.000049,0.000250,0.013897,0.025534,0.350402,0.017419,0.034604,0.220296,0.009315,0.026313,2.201446,0.505612,0.676597,0.374140,0.427051,0.333487,0.291993,0.304935,0.286074,0.264218,0.268054,0.277209,0.246196,0.009835,0.010380,0.009774,0.012204,0.008242,0.010575,0.016943,0.011105,0.012073,0.012836,0.011155,0.011717,0.007805,0.013980,0.027711,0.504740,0.022263,0.042147,0.240032,0.009675,0.028935,2.065917,0.513144,0.609803,0.432762,0.458156,0.397020,0.316201,0.373156,0.313280,0.332342,0.297554,0.324780,0.278859,0.012660,0.014743,0.012100,0.016376,0.010268,0.014245,0.017761,0.015150,0.016461,0.018351,0.015421,0.015691,0.009037,nonCough
0.045619,0.016756,2.959714,0.099785,0.142509,0.197390,0.014136,0.059629,-28.411673,1.090873,-0.692671,0.688160,-0.239346,0.123589,-0.066456,0.187660,-0.005383,0.119468,-0.055057,0.013083,-0.034054,0.013206,0.006601,0.023597,0.006877,0.018188,0.014737,0.050936,0.003720,0.005084,0.017882,0.017314,0.006059,0.024316,0.000163,0.000188,-0.000118,0.000305,0.000600,-0.002086,0.000022,0.000279,0.135595,0.010611,-0.004760,0.007643,0.001862,0.001480,0.003664,0.001815,-0.001992,0.001121,-0.002644,0.000491,-0.000448,0.000016,0.000027,0.000032,0.000038,0.000029,0.000007,-0.000418,0.000002,0.000001,0.000218,0.000032,0.000000,-0.000111,0.021074,0.023079,0.334103,0.034296,0.041296,0.215816,0.025001,0.037596,3.177657,0.898325,0.829113,0.444236,0.441054,0.324061,0.307705,0.225775,0.221200,0.192910,0.205471,0.192900,0.191565,0.014659,0.009874,0.023947,0.007578,0.016424,0.012294,0.043648,0.007950,0.004829,0.018182,0.018444,0.008418,0.012560,0.022626,0.018028,0.451361,0.039995,0.048369,0.246495,0.034964,0.041003,2.286119,0.734589,0.645284,0.393858,0.393736,0.318483,0.336386,0.274062,0.246448,0.228744,0.241918,0.227445,0.225288,0.018456,0.011585,0.027422,0.009153,0.016092,0.014239,0.052064,0.008717,0.006236,0.021685,0.022588,0.010292,0.014616,nonCough
0.061236,0.015709,3.008101,0.124630,0.153238,0.417552,0.009926,0.088658,-25.935957,2.451282,0.091817,-0.244534,-0.487511,-0.087099,0.000576,0.198429,0.014045,0.106359,-0.087392,0.086205,0.024852,0.018036,0.013109,0.021348,0.019397,0.025128,0.014240,0.022760,0.001738,0.008944,0.013282,0.019057,0.011645,0.019002,-0.000150,0.000050,0.000022,-0.000426,-0.000519,-0.001039,0.000108,0.000054,0.008154,0.008850,-0.005003,0.000393,0.002025,-0.003124,-0.002143,0.003544,-0.000326,0.001253,0.001633,0.001233,-0.001001,0.000021,0.000017,-0.000339,0.000135,-0.000007,-0.000011,-0.000099,-0.000015,-0.000023,0.000036,-0.000016,-0.000042,-0.000071,0.058003,0.015949,0.254217,0.049676,0.027214,0.504625,0.006095,0.103906,1.804646,0.720577,0.758707,0.387336,0.470715,0.379874,0.394092,0.332441,0.293159,0.256240,0.218465,0.241174,0.197741,0.019801,0.022329,0.017380,0.022257,0.028109,0.016434,0.019591,0.002701,0.010044,0.015172,0.018826,0.016230,0.010191,0.057049,0.020487,0.352603,0.052252,0.034977,0.517393,0.008186,0.109716,1.783013,0.726162,0.684067,0.438580,0.526916,0.395751,0.421567,0.349912,0.329528,0.278237,0.273314,0.287320,0.231521,0.025368,0.027675,0.022097,0.025538,0.031272,0.020667,0.022088,0.003454,0.012769,0.018820,0.021066,0.018997,0.012261,nonCough
0.065538,0.017638,3.158919,0.115771,0.136466,0.499062,0.008308,0.104387,-25.002897,0.712351,-0.812453,-0.122244,-0.349273,-0.050260,-0.081167,-0.085991,-0.287404,-0.059862,0.164816,0.084004,0.098699,0.007107,0.005560,0.010623,0.009914,0.017265,0.021781,0.024179,0.009748,0.009691,0.006704,0.006443,0.004377,0.016362,0.000200,0.000101,0.000064,0.000153,0.000161,0.000725,0.000028,0.000117,-0.000270,0.000150,0.003266,0.005274,-0.000063,0.001176,-0.000055,-0.001321,-0.003256,0.000980,0.003726,-0.001038,-0.000982,-0.000046,-0.000091,-0.000058,-0.000040,-0.000004,0.000274,-0.000020,-0.000031,0.000000,-0.000005,-0.000001,-0.000006,0.000046,0.025953,0.020453,0.154974,0.024982,0.027474,0.299436,0.005006,0.055046,1.240646,0.661740,0.463374,0.421572,0.349864,0.332145,0.320535,0.358389,0.329844,0.300564,0.330878,0.298006,0.256240,0.008803,0.006611,0.014485,0.012695,0.024390,0.025248,0.026808,0.014783,0.011850,0.007701,0.006793,0.005125,0.010178,0.024721,0.020431,0.228141,0.025333,0.035747,0.280244,0.006141,0.058140,0.906221,0.541975,0.419910,0.395330,0.333333,0.346242,0.331748,0.339967,0.320267,0.300664,0.321357,0.305727,0.287220,0.011573,0.009371,0.018829,0.015865,0.030492,0.028071,0.031510,0.018001,0.014888,0.009593,0.008548,0.005747,0.012442,nonCough
0.054441,0.006826,3.132334,0.099564,0.126175,0.461976,0.008357,0.089553,-25.953941,1.390367,-0.543843,-0.281976,-0.265705,-0.001615,-0.299938,-0.203526,-0.142002,-0.088216,-0.028755,-0.059435,-0.145458,0.016511,0.009916,0.015712,0.013032,0.011515,0.012957,0.020816,0.007267,0.025293,0.012549,0.012936,0.006868,0.017759,0.000052,-0.000040,-0.001609,-0.000088,-0.000202,-0.000167,0.000037,-0.000316,-0.010177,-0.000599,-0.002860,-0.000258,0.001911,0.000143,0.005272,-0.000900,-0.001173,-0.004693,0.000278,-0.000090,-0.002251,0.000022,0.000002,0.000014,-0.000006,0.000078,0.000422,-0.000395,0.000013,-0.000096,-0.000007,-0.000018,0.000030,-0.000062,0.021754,0.009487,0.177647,0.019988,0.030873,0.307926,0.005430,0.046848,1.100628,0.583292,0.529291,0.372760,0.371008,0.356312,0.338176,0.320809,0.290637,0.291976,0.335148,0.295003,0.249876,0.019354,0.013124,0.014823,0.014796,0.012153,0.014798,0.021137,0.010833,0.034650,0.013287,0.013606,0.008360,0.009250,0.022606,0.010105,0.243791,0.023036,0.037893,0.325368,0.006382,0.050996,0.877056,0.570713,0.556513,0.416380,0.387144,0.393724,0.374758,0.348790,0.348077,0.324954,0.346379,0.300223,0.291409,0.023563,0.017529,0.017217,0.019543,0.016016,0.018522,0.026574,0.013129,0.041602,0.016899,0.015314,0.010832,0.010258,nonCough
0.035106,0.005882,3.104013,0.080984,0.123902,0.261630,0.005633,0.055738,-25.513232,1.786242,-0.157748,0.175573,0.110939,0.152392,0.032276,0.147874,0.039762,0.081436,0.084413,0.154285,0.023467,0.010294,0.004963,0.065891,0.009940,0.019631,0.008377,0.056984,0.003217,0.007715,0.013119,0.025494,0.004282,0.027068,0.000015,-0.000004,0.009035,0.000105,0.000358,-0.001219,0.000019,0.000062,-0.002312,-0.002053,-0.005863,0.004199,0.002462,0.001714,0.000083,-0.000497,-0.002701,-0.001035,-0.001068,-0.000468,0.000647,-0.000003,0.000013,0.000158,0.000031,-0.000005,0.000012,0.000086,0.000017,-0.000019,-0.000137,-0.000138,-0.000084,0.000024,0.012037,0.006087,0.221331,0.016090,0.031623,0.155331,0.002045,0.027248,1.262569,0.494153,0.272053,0.263361,0.199392,0.245198,0.221223,0.216105,0.204644,0.212012,0.203347,0.201886,0.158175,0.007678,0.005955,0.037921,0.010919,0.012884,0.009335,0.035216,0.004196,0.008513,0.010729,0.016000,0.003542,0.010491,0.011501,0.007166,0.282697,0.020294,0.041732,0.150295,0.002570,0.028231,1.135555,0.485764,0.299881,0.285028,0.238114,0.278499,0.251851,0.259281,0.261329,0.246021,0.250141,0.251000,0.215228,0.009600,0.008423,0.040703,0.014272,0.015213,0.012069,0.043777,0.005597,0.011312,0.014090,0.021697,0.004443,0.011262,nonCough
0.056352,0.011341,3.138435,0.111148,0.135504,0.404017,0.006169,0.081203,-24.919237,1.067676,-0.964076,-0.212604,-0.228929,-0.085406,-0.401488,-0.192793,-0.118649,-0.115439,0.039599,0.020619,-0.115917,0.012843,0.007763,0.012074,0.009664,0.009924,0.013504,0.011273,0.006854,0.014087,0.013339,0.009339,0.007865,0.012227,-0.000294,-0.000012,-0.007921,0.000153,-0.000541,0.008772,0.000066,0.001068,-0.068247,-0.008337,0.004660,0.003939,-0.006964,-0.003423,0.006463,-0.005892,-0.000383,0.005435,0.002876,-0.004438,0.001911,-0.000091,-0.000083,-0.000065,-0.000058,-0.000054,0.000052,-0.000087,-0.000017,-0.000047,0.000062,-0.000010,-0.000025,-0.000015,0.014298,0.011563,0.248588,0.019360,0.025273,0.221009,0.003527,0.031226,1.230225,0.415513,0.336774,0.277706,0.259885,0.254752,0.262689,0.241004,0.206602,0.219932,0.209762,0.231299,0.228963,0.015913,0.007752,0.010086,0.008368,0.008673,0.013756,0.010862,0.008015,0.016523,0.014303,0.009377,0.008200,0.007910,0.013168,0.010878,0.275020,0.022092,0.033865,0.208850,0.004094,0.031427,1.078678,0.372370,0.314332,0.297568,0.295642,0.271677,0.286621,0.279454,0.230806,0.244956,0.239073,0.244913,0.256867,0.018322,0.010182,0.013301,0.010520,0.010680,0.014931,0.013899,0.010833,0.022248,0.016802,0.011241,0.010328,0.010320,nonCough
0.075587,0.060454,2.945009,0.136003,0.156803,0.561012,0.011327,0.111188,-25.282209,1.024181,-0.383583,-0.093815,-0.334677,0.008492,-0.069058,-0.070861,-0.190965,-0.093524,-0.218555,-0.127545,-0.080525,0.012319,0.006564,0.025467,0.018705,0.013918,0.012235,0.019648,0.005680,0.008529,0.010630,0.015840,0.009583,0.017805,0.000522,-0.000284,-0.005148,-0.000139,0.000223,0.000553,0.000026,0.000175,-0.025799,0.000380,0.001576,0.001583,0.004510,0.000502,-0.004425,-0.000243,-0.000447,0.002413,-0.006511,0.000600,-0.000174,0.000033,0.000100,-0.000790,0.000244,0.000041,-0.000033,-0.000099,-0.000029,0.000030,-0.000004,0.000093,-0.000009,-0.000195,0.060215,0.064267,0.430239,0.065659,0.043700,0.541037,0.007873,0.097775,4.484385,1.148601,1.063892,0.549964,0.572117,0.349547,0.374569,0.307252,0.394902,0.394316,0.365431,0.331247,0.310137,0.012936,0.008157,0.034190,0.025194,0.013498,0.020226,0.028013,0.009985,0.013043,0.016084,0.020402,0.014892,0.012443,0.047554,0.066533,0.590013,0.058987,0.049865,0.492745,0.009130,0.093590,3.280522,1.122618,0.945752,0.613889,0.576825,0.416615,0.459839,0.321787,0.404983,0.414131,0.425444,0.398684,0.381677,0.016888,0.011186,0.041812,0.029820,0.018973,0.025100,0.032674,0.011919,0.015776,0.020605,0.025871,0.018483,0.014784,nonCough
0.063993,0.024840,3.139186,0.120424,0.141599,0.504250,0.012657,0.097777,-24.376687,1.406798,-0.089020,-0.281092,-0.564203,0.078749,-0.170386,-0.117462,0.123745,-0.233564,-0.025890,-0.106637,-0.086474,0.017704,0.013584,0.025820,0.015602,0.015757,0.011423,0.015544,0.002927,0.007151,0.014030,0.016638,0.009337,0.017234,0.000209,0.000061,-0.004707,0.000456,0.000398,0.003559,0.000041,0.000730,0.135228,0.004986,0.000070,-0.004440,-0.004979,0.000966,-0.000492,-0.002377,-0.001263,-0.004219,0.000147,-0.000713,0.001430,0.000034,0.000005,0.000043,0.000397,-0.000739,0.000048,0.000018,0.000013,0.000031,0.000020,0.000049,0.000008,-0.000127,0.028665,0.017721,0.161845,0.029643,0.028784,0.347294,0.025454,0.061128,1.754676,0.602521,0.451906,0.316691,0.326348,0.307005,0.254663,0.267833,0.308985,0.337667,0.267985,0.232804,0.218418,0.018031,0.016188,0.022520,0.016724,0.017530,0.012792,0.014717,0.004222,0.009777,0.016188,0.014929,0.011386,0.007956,0.027248,0.019220,0.213098,0.028950,0.034422,0.306734,0.035805,0.060182,1.340843,0.528155,0.396756,0.336282,0.347704,0.294040,0.271450,0.297495,0.315050,0.328128,0.306178,0.270659,0.236777,0.021289,0.017812,0.026503,0.021298,0.019285,0.016354,0.018752,0.005146,0.012299,0.019162,0.017568,0.014259,0.009972,nonCough
0.037393,0.018015,3.151880,0.108316,0.165533,0.161946,0.007641,0.048606,-24.509273,1.985549,-0.677045,0.168290,-0.062479,0.083483,-0.104074,0.067390,0.060383,-0.024754,-0.011484,0.063990,0.010202,0.011196,0.004160,0.039737,0.008017,0.010182,0.008111,0.167975,0.002672,0.007361,0.008006,0.014958,0.007682,0.047386,-0.000102,-0.000028,-0.000351,-0.000056,0.000008,-0.000166,0.000044,-0.000128,-0.009404,0.004363,0.002604,-0.006654,-0.003528,0.002300,0.002143,0.002825,-0.001441,-0.002022,-0.001478,-0.002341,-0.000040,0.000012,0.000013,0.000031,-0.000002,-0.000016,0.000001,0.000532,0.000025,0.000005,-0.000068,0.000014,-0.000009,0.000137,0.014113,0.011731,0.101606,0.027203,0.027591,0.111820,0.003427,0.024911,0.910833,0.464464,0.516835,0.370244,0.267566,0.253170,0.281784,0.250884,0.270433,0.268948,0.278664,0.264523,0.223206,0.013090,0.004888,0.028559,0.008997,0.008174,0.010398,0.077862,0.003667,0.010422,0.007970,0.012681,0.009517,0.019852,0.014713,0.010700,0.140875,0.027633,0.029775,0.111055,0.004381,0.026231,0.765970,0.481608,0.414465,0.331231,0.332618,0.271085,0.299623,0.265463,0.280165,0.273504,0.278017,0.262314,0.242426,0.015656,0.006382,0.039749,0.010636,0.010213,0.013950,0.086517,0.004498,0.013185,0.010710,0.016878,0.012033,0.021979,nonCough
0.077187,0.007619,2.914091,0.183582,0.194293,0.545076,0.009121,0.091751,-29.177685,1.257691,-0.255116,0.099983,0.094247,0.016938,-0.041324,-0.096168,-0.055585,-0.051515,-0.075014,0.000765,-0.063001,0.012368,0.006932,0.025689,0.006290,0.027755,0.005856,0.140877,0.003243,0.005467,0.003013,0.008638,0.003784,0.046158,-0.000048,0.000000,0.002167,-0.000156,0.000023,0.000209,0.000109,0.000064,0.011734,0.005175,0.001894,0.001011,-0.000513,0.000266,0.001506,0.001920,-0.001034,-0.001878,-0.000671,-0.000892,-0.000059,0.000230,0.000003,0.000072,0.000020,-0.000116,0.000009,-0.000816,0.000001,0.000008,0.000042,0.000233,0.000012,-0.000225,0.062331,0.012455,0.306462,0.053124,0.029748,0.592990,0.006711,0.117632,2.854137,0.989340,0.796512,0.483898,0.285242,0.329966,0.317752,0.305308,0.223067,0.276499,0.257074,0.328291,0.257231,0.018987,0.014838,0.030562,0.010657,0.028166,0.009788,0.118822,0.005945,0.011143,0.003285,0.012001,0.006199,0.030799,0.058310,0.010804,0.362591,0.044590,0.022920,0.539592,0.007832,0.105392,1.587421,0.833157,0.535269,0.427177,0.317159,0.331619,0.324452,0.305054,0.243597,0.265111,0.257826,0.293673,0.249148,0.018839,0.018759,0.037666,0.012490,0.032656,0.012860,0.112096,0.007339,0.013254,0.004054,0.011576,0.007388,0.029796,nonCough
0.025108,0.012440,2.802462,0.123250,0.189621,0.198332,0.026368,0.041476,-30.291213,2.018048,-0.202657,0.470354,0.275729,0.312822,0.164545,0.063590,0.075522,-0.066677,0.094960,0.040100,0.058415,0.004306,0.001533,0.066286,0.003844,0.046351,0.003810,0.174417,0.003118,0.003175,0.004709,0.013953,0.001374,0.058314,0.000020,-0.000004,-0.006414,-0.000185,-0.000832,0.000412,0.000823,-0.000170,-0.000962,-0.023540,-0.000174,0.004226,0.005883,-0.001462,0.005022,-0.002412,0.006553,-0.009730,-0.003836,0.000599,0.000673,-0.000031,-0.000012,-0.000075,-0.000073,0.000573,-0.000009,0.001306,-0.000003,-0.000052,-0.000230,-0.000802,-0.000020,0.000345,0.023560,0.025931,0.311893,0.046153,0.030004,0.241388,0.023409,0.059566,2.237134,0.565311,0.481662,0.408754,0.357257,0.234041,0.207905,0.235002,0.216779,0.255754,0.207066,0.203002,0.167760,0.008041,0.003316,0.060634,0.006317,0.040265,0.007350,0.115404,0.007557,0.007945,0.006932,0.014058,0.002140,0.026037,0.021106,0.027565,0.407496,0.048932,0.034488,0.236833,0.024313,0.054459,1.601398,0.565339,0.461512,0.356563,0.333910,0.279079,0.231871,0.254656,0.258520,0.279720,0.268696,0.281860,0.233686,0.012365,0.004480,0.078827,0.007993,0.054946,0.008253,0.141846,0.008355,0.010984,0.008201,0.019196,0.002788,0.029425,nonCough
0.024781,0.021162,2.941111,0.079704,0.125654,0.247548,0.070730,0.040825,-30.437769,2.567860,0.221184,0.303618,0.333924,0.149726,0.128430,-0.021262,0.128449,0.089071,0.012742,0.144391,-0.101082,0.013684,0.001637,0.081137,0.010712,0.065768,0.004388,0.019795,0.001834,0.003620,0.006794,0.040521,0.001867,0.039486,0.000483,-0.000051,-0.008276,0.001289,0.001140,0.005411,0.000146,0.002269,0.004489,0.031738,0.009705,0.002849,0.031141,-0.001840,0.001400,-0.006339,0.006048,-0.001593,0.001638,-0.008917,0.000344,0.000521,-0.000019,0.001308,0.000101,-0.001446,-0.000027,0.000027,-0.000062,-0.000000,0.000194,0.000686,-0.000071,-0.000011,0.032399,0.020642,0.579645,0.051838,0.054269,0.372512,0.152261,0.064391,6.594533,1.256790,0.778123,0.454768,0.416629,0.411549,0.299203,0.278660,0.261407,0.244037,0.208791,0.216116,0.196976,0.017181,0.001920,0.062900,0.014047,0.052697,0.005192,0.019038,0.003295,0.004791,0.006078,0.041653,0.002117,0.011226,0.034607,0.020094,0.813583,0.057441,0.057142,0.459942,0.231638,0.080744,5.130547,1.293166,0.730684,0.513947,0.426802,0.445456,0.381385,0.337729,0.310006,0.294605,0.274438,0.230877,0.250463,0.021604,0.002298,0.061549,0.016099,0.046212,0.006239,0.027024,0.005363,0.006097,0.007903,0.039693,0.002867,0.012927,nonCough
0.072902,0.059686,2.999152,0.163313,0.186674,0.584604,0.014006,0.108860,-26.930963,0.851884,-0.503988,-0.336860,-0.207125,0.283302,-0.224589,-0.145393,-0.205307,-0.241204,-0.165406,0.140580,0.004701,0.015219,0.005153,0.023483,0.016107,0.016453,0.022289,0.022725,0.005263,0.007901,0.010458,0.012265,0.014298,0.023803,0.001340,-0.000246,0.000335,0.002649,0.001739,0.010634,-0.000132,0.002869,-0.141892,0.007048,0.010504,0.011656,0.002093,-0.003295,0.008004,0.000118,0.003702,0.003310,0.008708,0.002718,-0.003365,-0.000047,0.000000,-0.000025,-0.000168,0.000149,-0.000092,0.000560,0.000062,-0.000001,-0.000421,0.000523,0.000649,0.000074,0.049176,0.060536,0.427461,0.069964,0.048928,0.461748,0.011618,0.086952,5.050262,1.196298,0.744605,0.554731,0.468103,0.390695,0.369491,0.298798,0.365187,0.334857,0.432360,0.433396,0.311567,0.028086,0.008472,0.030851,0.033881,0.022187,0.037030,0.025517,0.011252,0.012295,0.016880,0.017010,0.020854,0.014537,0.032614,0.059076,0.536560,0.048785,0.038280,0.389559,0.010131,0.075369,2.989348,1.043854,0.608787,0.562056,0.494369,0.405173,0.360167,0.324217,0.360234,0.359827,0.447370,0.465167,0.366885,0.041052,0.011095,0.039806,0.042617,0.029654,0.047199,0.030136,0.015017,0.013508,0.022144,0.022113,0.020592,0.018305,nonCough
0.077281,0.030013,2.932492,0.113788,0.118169,0.677567,0.008829,0.110012,-27.559429,-1.729889,-1.739685,-0.374969,-0.002184,0.393119,-0.233058,0.068742,-0.045234,0.128783,0.001783,0.070338,0.001553,0.005791,0.005135,0.004492,0.003903,0.005694,0.006702,0.007379,0.010214,0.006396,0.009946,0.007853,0.012547,0.009720,0.000348,-0.000000,0.003292,0.000142,-0.000100,0.001892,0.000016,0.000171,-0.018620,-0.012442,0.004657,0.002811,0.000869,-0.001431,-0.003937,-0.002169,-0.001085,0.000128,0.001488,-0.000498,-0.001077,-0.000022,-0.000013,-0.000028,-0.000018,-0.000006,-0.000005,0.000006,-0.000017,0.000018,-0.000006,-0.000026,0.000016,0.000003,0.025201,0.048542,0.493033,0.023385,0.034210,0.335921,0.005791,0.035740,3.453688,1.028326,0.688760,0.482184,0.452871,0.366891,0.300549,0.282209,0.272151,0.239056,0.230629,0.213193,0.185445,0.006927,0.006287,0.005169,0.003396,0.006738,0.007795,0.010398,0.016788,0.008944,0.016532,0.010224,0.021332,0.008792,0.019601,0.045008,0.712260,0.027788,0.044417,0.297745,0.006072,0.030084,2.616029,1.045203,0.706734,0.537496,0.446685,0.401235,0.353115,0.298220,0.301766,0.296247,0.261667,0.267084,0.225511,0.009598,0.008878,0.007324,0.004268,0.008715,0.009953,0.014432,0.021219,0.011780,0.017649,0.014905,0.024927,0.009601,nonCough
